Smiles,docking score
CC(=O)c1cc(NC(N)=O)ccc1OCC(O)CNC(C)(C)C,-5.761
CN(C)CCC=C1c2ccccc2CCc2ccccc21,-5.76
CNCc1ccc(CSCCN=C(NC[C@H](O)c2ccc(O)cc2)NS(C)(=O)=O)o1,-5.76
Nc1nc(O)nc2c1ncn2C1OC(CO)C(O)C1O,-5.759
Nc1nc(NO)c2[nH]cnc2n1,-5.757
CC(=O)c1cc(NC(N)=O)ccc1OC[C@H](O)CNC(C)(C)C,-5.757
O=CN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-5.755
N=C(N)c1ccc(-c2cc3ccc(C(=N)N)cc3s2)cc1,-5.753
CC(=O)c1cc(NC(=O)Nc2ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c2)ccc1OCC(O)CNC(C)(C)C,-5.749
CC(=O)NN=Cc1c[n+]([O-])c2ccccc2[n+]1[O-],-5.749
Cc1c(Cn2ccnc2)c2cc([N+](=O)[O-])ccc2n1Cc1ccccc1,-5.748
Clc1ccc2c(c1)C(c1ccccc1)=NC=C1NN=CN12,-5.746
Cc1c2ccccc2cc2c3c(ccc12)C=C[C@@H](O)[C@H]3O,-5.745
COc1cccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-5.74
O=C1C=CC2=[N+]([O-])C(c3ccccc3)(c3ccccc3)/C(=N/c3ccccc3)C2=C1,-5.737
CCc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,-5.728
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,-5.728
CC(C(=O)O)N(CC1(O)CCC(O)C(O)C1O)N=O,-5.723
COc1cc(-c2cc(OC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,-5.722
Oc1cc(O)ncn1,-5.721
Cc1cc2c(nc1N)[nH]c1ccccc12,-5.719
CC1CN(N=O)C(=O)NC1=O,-5.717
CO[C@@H]1C[C@](C)(O)Cc2cc3c(c(O)c21)C(=O)c1c(O)cc2c(c1C3=O)O[C@@H]1O[C@@]2(C)[C@H](O)[C@@H](N(C)C)[C@H]1O,-5.714
C[C@@]12CCc3occc3C1CC[C@@]13CC(CCC12)C(O)(CO)C3,-5.713
N=c1ccn2c(n1)O[C@H]1[C@H](O)[C@@H](CO)O[C@@H]12,-5.71
CCc1c(O)ccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,-5.706
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,-5.706
CC1(N)CCC(C(C)(C)N)CC1,-5.705
Cn1c([N-][N+]#N)nc2ccc3ccccc3c21,-5.699
OC1C=Cc2ccc3cc4c(ccc5ccccc54)cc3c2C1O,-5.694
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1/C=C/Br,-5.694
CN(C)CNc1nnc(/C=C/c2ccc([N+](=O)[O-])o2)o1,-5.691
CN(C)C/N=c1\[nH]nc(/C=C/c2ccc([NH+]([O-])O)o2)o1,-5.691
CN(C)CN=c1[nH]nc(C=Cc2ccc([NH+]([O-])O)o2)o1,-5.691
OC1C=Cc2c(ccc3cc4c(cc23)C(O)C(O)c2ccccc2-4)C1O,-5.69
Cc1cc(N(CCO)CCO)ccc1N=Nc1cccnc1,-5.69
NCCc1ccc(O)c(O)c1,-5.689
O=NN1CC(=O)NC1=O,-5.689
CN1[C@@H]2CC(OC(=O)[C@@H](CO)c3ccccc3)C[C@H]1[C@H]1O[C@H]12,-5.68
CCN(CC)CCNc1ccc2nc(C)n3c4ccc(O)cc4c(=O)c1c23,-5.68
COc1c2ccccc2[n+]([O-])c2occc12,-5.676
C=Cc1ccc(O)c(OC)c1,-5.675
O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)C(O)C(O)C=C4,-5.675
CC(=O)OCC[C@@H](C=O)c1c(O)cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O,-5.671
NNc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,-5.67
CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,-5.669
Cn1c([N-][N+]#N)nc2ccc3ncccc3c21,-5.668
Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,-5.665
O=c1[nH]c(=O)[nH]c(=O)[nH]1,-5.663
NCCCNCCCCN(CCCN)N(O)N=O,-5.658
Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,-5.658
[O-][n+]1ccc(NO)c2ccccc21,-5.656
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O,-5.655
O=c1c2cc(O)ccc2oc2cc(O)cc(O)c12,-5.65
Cn1c([N-][N+]#N)nc2c3ccccc3ccc21,-5.645
Nc1ccc(N=Nc2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)c(N=Nc5ccc(N=Nc6ccc(N)cc6N)cc5)c(O)c4c3N)cc2)c(N)c1,-5.645
O=C(O)C1OC(N(O)c2ccc(-c3ccccc3)cc2)C(O)C(O)C1O,-5.644
N=c1cc2oc3cc(N)ccc3nc-2c2ccccc12,-5.643
CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-5.64
COc1c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c2c1O,-5.634
Cc1cc(-c2ccc(N=Nc3c(N)c(C)cc(S(=O)(=O)O)c3N)c(C)c2)ccc1N=Nc1ccc(O)c(C(=O)O)c1,-5.627
NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1,-5.627
O=C1c2ccccc2C(=O)C1(O)O,-5.625
OC1c2ccccc2-c2cc3c(ccc4ccccc43)nc2C1O,-5.625
N[C@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,-5.613
Cc1ccc(N(CC2(O)OCC(O)C(O)C2O)N=O)cc1,-5.611
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,-5.61
O=[N+]([O-])c1ccc(CN2C3c4ccccc4-c4ccccc4C32)cc1,-5.609
OC1C2=c3c(cc4cccc5ccc(c3c54)C1O)-c1ccccc12,-5.608
C[C@H](CCc1ccccc1)NC[C@@H](O)c1ccc(O)c(C(N)=O)c1,-5.607
COc1ccccc1N1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-5.604
[O-][n+]1cccc2c1C=CC1OC21,-5.602
O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(O)C1O,-5.602
O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,-5.602
CC1=CC2OC3C(O)C(O)C(C)(C34CO4)C2(CO)C(O)C1=O,-5.6
O=P1(N(CCCl)CCCl)N[C@H](O)CCO1,-5.597
O=P1(N(CCCl)CCCl)NC(O)CCO1,-5.597
[N-]=[N+]=NC[C@@H](O)Cn1cnc2c(N)ncnc21,-5.596
C=CCOc1ccccc1OCC(O)CNC(C)C,-5.595
Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,-5.594
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(O)cccc1C3=O,-5.592
COCC1CN(c2ccc3nc(C(O)CCC#N)sc3c2)C(=O)O1,-5.589
COc1cc(O)c2c(c1)C1=CC(O)C(O)CC1(C)OC2=O,-5.587
Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1C,-5.586
Oc1ccc2c(O)c3ccccc3cc2c1O,-5.583
CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1,-5.582
NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,-5.582
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CN)C(=O)O,-5.582
CC(=O)Nc1ccc2cccnc2c1,-5.577
O=NN(c1ccc([N+](=O)[O-])cc1)[C@@H]1OC[C@H](O)[C@@H](O)[C@H]1O,-5.576
CC(=O)OCCN(CCOC(C)=O)c1ccc([N+](=O)[O-])c2c(NCCCN(C)C)c3ccccc3nc12,-5.576
Nc1c2ncnc-2[nH]c[n+]1[O-],-5.576
CC(C)NCC(O)c1ccc2ccccc2c1,-5.574
Cn1cnc2c(=N)[n+](=O)[cH-][nH]c21,-5.573
CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,-5.572
CC(C)NC[C@@H]1CCc2cc(CO)c([N+](=O)[O-])cc2N1,-5.572
CC(C)NCC1CCc2cc(CO)c([NH+]([O-])O)cc2N1,-5.572
Cc1c2ccccc2cc2c3c(ccc12)C=CC(O)C3O,-5.569
OCC1OC(n2cnc3c2ncn2ccnc32)C(O)C1O,-5.568
CNc1cc(Oc2ccc(N)cc2)ncn1,-5.567
O=CNc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,-5.562
Oc1ccccc1O,-5.559
N=C(N)c1ccc2c(N)c(C(=N)N)[nH]c2c1,-5.556
CN(C)CCN(Cc1ccc(O)cc1)c1ccccn1,-5.552
[O-][n+]1cc2cccnc2cn1,-5.551
NCCNC(=O)c1ccc(Cl)cn1,-5.545
CCCCCn1cc2c3c(cccc31)[C@H]1C=C(C)CN(C)[C@@H]1C2,-5.543
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,-5.542
COc1cc(O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-5.539
COC(=O)c1cc2ccc3cccnc3c2[nH]1,-5.539
COc1cc(C(C)=O)cc(OC)c1O,-5.536
O=C1c2ccccc2-c2c1c1ccccc1c(=O)n2CCNCCO,-5.531
Oc1cccc2ccc3[nH]c4ccc5ccccc5c4c3c12,-5.527
Oc1ccc2ccc3[nH]c4ccc5ccccc5c4c3c2c1,-5.527
Nc1[nH]c(-c2ccc([N+](=O)[O-])cc2)nc2ncnc1-2,-5.522
[O-][NH+](O)c1ccc(/N=N/c2c(O)ccc3ccccc23)c(Cl)c1,-5.517
COc1cc(O)c2c(c1)C(=O)c1c(O)c(C)cc(O)c1C2=O,-5.516
O=C1c2c(O)cccc2Cc2cccc(O)c21,-5.514
CCCCC(C)C(OC(=O)CC(CC(=O)O)C(=O)O)C(CC(C)CC(O)CCCCC(O)CC(O)C(C)N)OC(=O)CC(CC(=O)O)C(=O)O,-5.514
CCNc1nc(Cl)nc(NC(C)C)n1,-5.514
O=C1c2ccccc2C(=O)c2c(O)cccc21,-5.514
CC(C)NC[C@@H](O)COc1cccc2ccccc12,-5.513
CCCC(=O)C1c2cccc(O)c2C(=O)c2c(O)cccc21,-5.511
CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,-5.508
CCC(C)Nc1snc2ccccc12,-5.507
Cc1ccc(/N=N/c2c(O)ccc3ccccc23)c([NH+]([O-])O)c1,-5.504
Cc1ccc(N=Nc2c(O)ccc3ccccc23)c([NH+]([O-])O)c1,-5.504
Cc1ccc(NC2OC[C@@H](O)[C@H](O)[C@H]2O)cc1,-5.498
N#[N+][N-]C(c1ccccc1)C(O)CO,-5.497
O=C1NCCN1c1nccs1,-5.497
O=[N+]([O-])c1ccc(N=Nc2c(O)ccc3ccccc23)c(Cl)c1,-5.496
OC1C=Cc2ccc3c(ccc4ccccc43)c2C1O,-5.494
CCN(CC)C(=S)SC1OC(CO)C(O)C(O)C1O,-5.493
Cn1c2ccccc2c2nn[n+]([O-])c(C(=O)OCCCl)c21,-5.492
O=C(O)C1(O)C[C@@H](O)C(O)[C@@H](O)C1,-5.489
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,-5.487
CS(=O)(=O)OC[C@@H](O)[C@H](O)COS(C)(=O)=O,-5.486
CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12,-5.484
Nc1ccc(Cc2cc(O)c(N)c(Cl)c2)cc1Cl,-5.483
c1cnc2c(c1)ccc1cc[nH]c12,-5.479
CN(C)c1ccc(N=Nc2ccc(OC3OC(CO)C(O)C(O)C3O)cc2)cc1,-5.476
Nc1ccn([C@@H]2CC[C@H](CO)O2)c(=O)n1,-5.476
CCOc1ccc2nc(N)sc2c1,-5.475
NC(=O)Nc1cccc2cccnc12,-5.475
Nc1nc(O)c2nc(O)n(C3CC(O)C(CO)O3)c2n1,-5.475
Cn1c([N+](=O)[O-])cnc1C(O)c1cc(C(C)(C)C)cc(C(C)(C)C)c1O,-5.472
COC(=O)C1(C(N)=O)OC1(C)C(O)C(C)C,-5.472
N=C(N)c1cc2ccc(Br)cc2[nH]1,-5.467
C/C=C(\C=C(C)\C=C(C)\C=C\C=C(/C)C(=O)[C@@]12O[C@@H]1[C@](O)(CCO)NC2=O)C(=O)OC,-5.466
CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(O)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,-5.464
O=S(=O)(O)c1c(N=Nc2c(O)ccc3ccccc23)ccc2ccccc12,-5.462
Fc1cnc2ccc3ccccc3c2c1,-5.459
CCOC(=O)CNC(=O)CCCCSc1[nH]cnc2ncnc1-2,-5.458
CC(C)Nc1snc2ccccc12,-5.452
[O-][n+]1cc2ccccc2cn1,-5.451
NC(CCC(=O)NC(CSCCCl)C(=O)NCC(=O)O)C(=O)O,-5.45
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C(F)(F)F,-5.448
CN(C)CCNC(=O)c1cccc2c(=O)c3ccccc3oc12,-5.445
Nc1c(O)cc(Cc2cc(Cl)c(N)c(OS(=O)(=O)O)c2)cc1Cl,-5.444
OC1CC=Cc2cccnc21,-5.443
NC1CCC(N)CC1,-5.438
O=CC(O)C(O)C(O)C(O)CO,-5.438
Cc1c(N)nc(C)c2c1[nH]c1ccccc12,-5.437
O[C@@H]1[C@H]2O[C@H]2c2cc3c(ccc4ccccc43)cc2[C@H]1O,-5.436
COc1cc(C)cc2c1C(=O)C=C(c1c(C)cc3c(c1OC)C(=O)C=CC3=O)C2=O,-5.436
NC(Cc1ccc(O)c(O)c1)C(=O)O,-5.435
N[C@H](Cc1ccc(O)c(O)c1)C(=O)O,-5.435
CC(O)C(O)C(O)C(O)C1SCCN1N=O,-5.434
CC/N=c1\cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OC)c-2cc1C,-5.434
C=C(C)C(=O)OCC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COC(=O)C(=C)C)cc2)cc1,-5.432
Oc1ccc(Cc2ccccc2O)cc1,-5.431
O=c1nc[nH]c(=O)[nH]1,-5.429
Cc1ccc(C)c2c3c(ccc12)C(O)C(O)C1OC31,-5.427
Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1,-5.426
Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,-5.421
COc1cc(CCC(C)=O)ccc1O,-5.42
N[C@@H](CCC(=O)NNc1ccccc1)C(=O)O,-5.419
Oc1ccc2ccccc2c1,-5.418
O=c1c2c(O)cccc2oc2c3c(cc(O)c12)O[C@@H]1OC=C[C@@H]31,-5.416
OC1C=Cc2ccc3nc4ccc5ccccc5c4cc3c2C1O,-5.415
COc1cc(C(O)c2ncc([N+](=O)[O-])n2C)c(O)c(C(C)(C)C)c1,-5.413
N#[N+][N-]CC(O)C(O)C(O)C(O)C=O,-5.41
ClCCNCCCNc1c2ccccc2nc2c1ccc1cccnc12,-5.409
NNc1nncc2ccncc12,-5.408
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,-5.407
CNC[C@@H](O)c1cccc(O)c1,-5.407
N#[N+][N-]c1ccc2c(Nc3ccc(NS(=O)(=O)CCCN)cc3)c3cc([N-][N+]#N)ccc3nc2c1,-5.402
O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)[C@@H](O)[C@H](O)C=C4,-5.399
CC1(C)CC(C(=O)NC(CO)C(O)CO)C(C)(C)[N+]1=O,-5.398
O=C1NC(=O)C(Cl)(Cl)C1=C(Cl)Cl,-5.398
CCOC(=O)c1c2c(nn[n+]1[O-])c1ccccc1n2C,-5.397
CN1CC[C@@H](CN2c3ccccc3Sc3ccccc32)C1,-5.396
OC1C=Cc2c(ccc3cc4c5c(ccc4cc23)C(O)C(O)C=C5)C1O,-5.391
COC(=O)C12OC1(C)C(C)(O)NC2=O,-5.386
O=CN(O)c1cccc(Cl)c1,-5.379
O=[N+]([O-])c1ccc2[nH]ncc2c1,-5.378
[O-][NH+](O)c1ccc2[nH]ncc2c1,-5.378
COC(=COC(N)=O)c1c(O)c(N2CC2)c(C)c(O)c1N1CC1,-5.376
O=C(O)c1cc(O)c(O)c(O)c1,-5.372
OC1C=CC2OC2C1O,-5.369
O=C1CCCCCN1,-5.365
C[N+]([O-])=NC[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,-5.364
O=NN1CCNC1=O,-5.361
Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,-5.354
CCC(=O)C1c2cccc(O)c2C(=O)c2c(O)cccc21,-5.354
O=NN(c1ccc(C(=O)O)cc1)C1OCC(O)C(O)C1O,-5.35
N=C1NC(=O)N(C2OC(CO)C(O)C2O)CC1=O,-5.348
Cc1ccc2cc3c4c(ccc3c3c2c1CC3)C=C[C@@H](O)[C@H]4O,-5.347
Nc1nc(O)nc2c1ncn2C1CC(O)C(CO)O1,-5.347
Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1I,-5.344
CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,-5.343
CC1CN(N=Cc2ccc([NH+]([O-])O)o2)C(=O)N1,-5.343
Nc1nc(N)c2[nH]cnc2n1,-5.331
Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65,-5.33
O=C1NC(=O)C(O)(O)C(=O)N1,-5.33
CCc1c(O)ccc2c3c([nH]c12)[C@](CC)(CC(=O)O)OCC3,-5.328
Cc1ccc(N=[N+]([O-])c2ccc(C)c(N)c2)cc1N,-5.328
CCOC(=O)C(=NNc1ccc(-c2ccc(NN=C(C(=O)OCC)C(=O)OCC)cc2)cc1)C(=O)OCC,-5.327
[O-][n+]1cc2ncccc2cn1,-5.321
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,-5.321
Nc1ccc2nc3c(N)cccc3nc2c1,-5.318
CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,-5.318
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,-5.316
O=[N+]([O-])c1ccc(-c2nc(NCCO)c3ccccc3n2)s1,-5.312
[O-][NH+](O)c1ccc(-c2nc(NCCO)c3ccccc3n2)s1,-5.312
Cc1cccc(N=Nc2c(O)ccc3ccccc23)c1C,-5.311
Nc1ccc([N+](=O)[O-])cc1O,-5.311
Nc1ccc([NH+]([O-])O)cc1O,-5.311
Fc1cc(F)c2cccnc2c1,-5.309
C=CCc1ccc(O)c(OC)c1,-5.309
CNC(CC(=O)O)C(=O)N(C(C(N)=O)c1ccc(O)cc1)C1C(=O)N2C1SC(C)(C)C2C(=O)O,-5.308
OC1c2ccccc2-c2ccc3ccccc3c2C1O,-5.307
Cn1c([N+](=O)[O-])cnc1[C@H]1NC(CO)(CO)CO1,-5.306
Cc1c(C(=O)NCCO)[n+]([O-])c2ccccc2[n+]1[O-],-5.305
Nc1cc(N)c(N=Nc2ccc(S(=O)(=O)O)cc2)cc1N=Nc1ccc(-c2ccc(N=Nc3ccc(O)c(C(=O)O)c3)cc2)cc1,-5.304
ONc1cc2ccccc2[nH]1,-5.301
CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,-5.3
c1ccc2c(c1)cc1ccc3cccc4ncc2c1c34,-5.3
O=[N+]([O-])c1ccc2cc3c(cc2c1)C=CC(O)C3O,-5.299
COc1ccc(CN(C[CH-][N+](C)(C)Cl)c2ncccn2)cc1,-5.298
CN(C)CCCN=c1c2ccccc2[nH]c2c(F)ccc([N+](=O)[O-])c12,-5.297
Nc1ccc(N=Nc2cccc(N=Nc3ccc(N)cc3N)c2)c(N)c1,-5.297
CC(=O)c1ccc[nH]1,-5.294
OC(Nc1snc2ccccc12)C(Cl)(Cl)Cl,-5.293
CCc1cccc(CC)c1NC(=O)CCl,-5.292
Nc1nc2cc(Cl)c(Cl)cc2s1,-5.292
CC(=O)Nc1ccc(Oc2ccc(NO)cc2)cc1,-5.289
CC[C@@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,-5.285
CC(=O)C1c2cccc(O)c2C(=O)c2c(O)cccc21,-5.28
N=C(N)c1ccc2cc(C(=N)N)[nH]c2c1,-5.28
O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)C(O)C(O)C=C4,-5.279
NCCN(CCCl)c1c2ccccc2nc2c1ccc1ccccc12,-5.277
N=C1NC(=O)N(C2CC(O)C(CO)O2)CC1=O,-5.277
CC1=CC2=C(C=O)C(=O)[C@](C)(O)[C@H](O)C2=CO1,-5.277
Fc1cnc2ccc3cccnc3c2c1,-5.275
CC(C)(O)CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)OC1OC=CC41,-5.275
COc1cc2c(CCNC(C)=O)c[nH]c2cc1O,-5.274
COc1cc(CC2CO2)ccc1O,-5.274
O=C1C=C[C@]2(O)c3c(ccc(O)c31)-c1ccc(O)c3c1[C@H]2[C@H]1O[C@H]1C3=O,-5.274
[O-][n+]1onc2c([NH+]([O-])O)ccc(N3CCN(Cc4ccccc4)CC3)c21,-5.272
O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,-5.271
O=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1,-5.271
CCCCNc1snc2ccccc12,-5.269
Nc1nc2ccccc2s1,-5.267
[O-][n+]1cccc2c1C1OC1C=C2,-5.265
O=C1C=C2C(=CCO[C@H]2O)O1,-5.264
CCc1cccc(CC)c1NC(C)=O,-5.262
c1cc(-c2cc3ccc(C4=NCCN4)cc3[nH]2)ccc1C1=NCCN1,-5.26
[O-][n+]1cc2ccncc2cn1,-5.259
N#[N+][N-]CC(O)Cn1cnc2c(Cl)ncnc21,-5.259
Cc1cc2c(O)cccc2c2cc3c(cc12)C=CC(O)C3O,-5.257
Cc1cnc2ccc3c(nc(N)n3C)c2n1,-5.256
c1ccc2c(c1)-c1cc3ccccc3cc1C1NC21,-5.256
CC(C)NCC(O)COc1cccc2ccccc12,-5.252
Cn1c(N)nc2cc(Cl)ccc21,-5.25
C[C@@H](Nc1[nH]cnc2nc(-c3ccc(CCl)cc3)cc1-2)c1ccccc1,-5.249
OCC(CO)(CCBr)CCBr,-5.248
Cc1cc2c(c3ccc4ccccc4c13)C1OC1C(O)C2O,-5.246
CC(=O)Nc1cccc2cc(F)cnc12,-5.245
CC(=O)Nc1nc(/C=C/c2ccc([NH+]([O-])O)o2)cs1,-5.245
Cn1c(N)nc2c3cnccc3ccc21,-5.245
CCCCc1cc(C)cc(CCCC)c1O,-5.242
Nc1ccccc1C(=O)CC(N)C(=O)O,-5.242
CC/C=C1\OC(=O)c2ccccc21,-5.242
Cc1c2c(cc3ccccc13)-c1ccccc1[C@@H]1N[C@H]21,-5.239
Cc1c2c(cc3ccccc13)-c1ccccc1C1NC21,-5.239
CC1CC2OC3C(O)CC(C)(C34CO4)C2(CO)C(=O)C1=O,-5.237
NNC(=O)CNc1ccc2ccccc2c1,-5.237
CC1=NC(N)=C[C@@H]2c3ccccc3N[C@H]12,-5.236
COc1nc2cc([N+](=O)[O-])cc(CBr)c2nc1OC,-5.235
C/C=C/c1cc2c(c(=O)o1)C(=O)C(O)C(C)O2,-5.234
CC(C)CCNc1snc2ccccc12,-5.233
CCC1(O)CC(O)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,-5.233
OCc1ccc(-c2[nH]ccc3c4ccccc4nc2-3)o1,-5.233
CC12C=CC3=C4CCC(=O)CC4=CCC3C1CCC2O,-5.231
Cn1c2cccc(=[NH2+])c-2cc2ccccc21,-5.231
O=C1C=C2C(=CCOC2O)O1,-5.231
[O-][n+]1onc2c([NH+]([O-])O)cccc21,-5.23
CCN(CC)CCNc1ccc2ncn3c4ccc(O)cc4c(=O)c1c23,-5.23
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-5.23
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,-5.228
CC(=O)O[C@@H](c1ccc2c(c1)OCO2)[C@@H]1CO1,-5.227
NCc1ccc(CN)cc1,-5.224
CC1CCCC(=O)CCCCCc2cc(O)cc(O)c2C(=O)O1,-5.223
Cc1nc2ccc3ccc4ccc(O)cc4c3c2o1,-5.221
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,-5.216
CC1C(O)CCC2=CC(=O)C3(C4OC4CO)OC3C21C,-5.215
N=C(N)c1ccc(-c2cc3ccc(C(=N)N)cc3[nH]2)cc1,-5.212
O=[N+]([O-])c1cc2[nH]c3ccc4ccccc4c3c2c2cccc(O)c12,-5.21
OC1C=Cc2c(ccc3ccccc23)C1O,-5.208
OC1C=CC=CC1O,-5.208
OC1c2cc3ccc4cccc5ccc(c2C2OC2C1O)c3c45,-5.205
NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,-5.203
OC1C=Cc2cccnc2C1O,-5.203
Clc1ccc(-c2nc3ccccc3o2)cc1,-5.202
O=C1CCc2c1cc(C(F)(F)F)c1c3c(ccc21)C(O)C(O)C=C3,-5.2
CN(C)CCCN=c1c2ccccc2[nH]c2cc([N+](=O)[O-])ccc12,-5.196
O=C(O)c1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1,-5.195
CCc1cccc2cc([C@H](O)CNC(C)(C)C)oc12,-5.193
OC1C=Cc2c(ccc3cccnc23)C1O,-5.192
Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,-5.191
C[C@H]1CCCC(=O)CCC/C=C\c2cc(O)cc(O)c2C(=O)O1,-5.185
c1ccc2c(c1)ncc1cnc3ccccc3c12,-5.185
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,-5.18
Cc1cc2c(nc(N)n2C)c2ncc(-c3ccccc3)nc12,-5.18
NCCCN1CCN(CCCN)CC1,-5.179
[O-][NH+](O)c1ccc(N(CCO)CCO)c(O)c1,-5.176
O=C(O)c1ccc(NC2OCC(O)C(O)C2O)cc1,-5.172
CC1(OO)c2ccccc2-c2ccccc21,-5.172
NCCNc1cccc2ccccc12,-5.17
CCOCc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,-5.169
C=C1C(=O)OC2CC(C)C3CC(O)OC(O)C3(C)CC12,-5.169
O=S(=O)(O)CNc1ccc(N=Nc2cccnc2)cc1,-5.168
Cc1cc(C)c2nsnc2c1N,-5.165
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,-5.161
